"year" "q7a" "q7b" "q7c" "q7d" "q102a" "q102b" "q102c" "q102d" "q102e" "q102f" "q102g" "q104" "q105" "q106" "q107" "gender" "age" "degree" "sei" "ops" "marital" "q135" "n"
1992 3 2 1 1 1 2 1 2 1 2 2 4 3 1 4 "Male" 41 "High school" 29 34 1 700 4
1992 2 2 3 2 1 2 1 2 1 2 2 2 1 1 3 "Female" 44 "High school" 33 34 0 74 1
1992 3 2 2 2 1 1 1 1 1 1 2 4 4 4 3 "Male" 39 "Less than high school" 39 48 1 300 4
1992 4 3 2 1 1 1 1 1 1 2 2 4 1 1 3 "Female" 66 "Less than high school" 27 20 0 200 2
1992 3 2 2 2 1 2 1 1 1 2 2 1 1 1 3 "Female" 52 "Less than high school" 25 23 1 200 2
1992 3 2 2 1 1 1 1 1 1 1 1 4 1 1 1 "Male" 66 "Less than high school" 34 33 0 360 3
1992 2 3 2 2 1 2 1 2 1 2 2 4 1 1 1 "Female" 52 "More than high school" 66 57 1 250 2
1992 3 2 1 2 1 2 1 1 1 2 2 4 2 1 2 "Female" 42 "Less than high school" 43 32 0 76 1
1992 3 2 2 2 1 8 1 8 8 8 8 1 8 1 2 "Male" 69 "Less than high school" 30 31 1 280 2
1992 3 2 2 1 1 2 1 1 1 2 2 1 1 3 1 "Female" 62 "Less than high school" 29 32 1 270 3
1992 2 2 1 2 1 1 1 1 1 1 1 4 1 1 1 "Female" 40 "Less than high school" 27 20 0 140 2
1992 2 1 3 1 1 1 1 1 1 1 1 4 2 4 3 "Male" 39 "More than high school" 29 34 1 1100 4
1992 2 3 2 3 1 1 1 1 1 1 1 4 1 1 3 "Female" 45 "Less than high school" 25 42 1 300 4
1992 1 8 2 2 1 2 1 2 1 2 2 4 1 8 3 "Male" 59 "High school" 54 46 0 105 1
1992 2 8 3 2 1 1 1 1 1 1 1 4 2 8 3 "Female" 47 "Less than high school" 29 29 1 150 4
1992 2 2 3 2 1 1 1 1 1 1 1 4 3 4 3 "Female" 49 "Less than high school" 52 38 1 420 4
1992 3 2 3 2 1 1 1 1 1 1 1 3 3 4 2 "Male" 52 "Less than high school" 28 33 1 200 2
1992 4 1 1 1 1 1 1 1 1 1 1 4 3 4 8 "Female" 39 "More than high school" 51 45 1 360 3
1992 3 3 1 2 2 2 8 2 8 2 2 2 1 1 2 "Female" 34 "More than high school" 51 45 1 330 4
1992 1 3 1 1 1 1 1 1 1 2 2 4 1 3 4 "Female" 39 "High school" 51 49 0 400 3
1992 3 3 2 8 8 8 8 8 8 8 8 1 1 2 2 "Male" 57 "Less than high school" 30 34 1 700 2
1992 3 3 2 1 1 1 1 1 1 1 1 4 4 1 2 "Male" 37 "Less than high school" 29 34 1 300 3
1992 3 3 1 1 1 1 1 1 1 1 1 4 3 1 2 "Male" 36 "High school" 56 52 1 190 3
1992 2 8 2 2 1 8 1 8 1 8 8 8 1 1 2 "Female" 65 "Less than high school" 23 38 1 300 5
1992 2 8 2 1 1 8 NA 8 1 8 8 3 1 1 1 "Female" 38 "Less than high school" 32 25 1 130 7
1992 1 8 1 1 8 8 8 8 8 8 8 1 1 1 2 "Female" 67 "Less than high school" 23 38 0 90 4
1992 3 3 2 1 8 8 8 8 8 8 8 8 8 8 8 "Female" 18 "High school" NA NA 0 NA 6
1992 3 8 2 2 8 8 8 8 8 2 2 8 8 8 2 "Female" 71 "Less than high school" 23 38 0 78 1
1992 2 2 2 1 1 1 1 8 1 8 8 8 8 8 4 "Male" 32 "Less than high school" 33 34 1 200 9
1992 4 2 2 1 8 8 8 8 8 8 8 8 8 8 2 "Female" 66 "Less than high school" 27 20 1 25 2
1992 4 8 1 1 8 8 8 8 8 8 8 2 1 1 2 "Female" 46 "Less than high school" 43 32 1 400 5
1992 1 3 1 1 2 2 1 2 1 2 2 1 1 1 2 "Male" 55 "High school" 45 39 1 420 4
1992 3 3 1 2 1 1 1 1 1 1 1 4 2 1 3 "Female" 62 "Less than high school" 43 32 0 260 3
1992 2 3 3 2 1 2 1 2 1 2 2 4 1 4 3 "Male" 34 "Less than high school" 30 31 1 500 3
1992 3 2 1 1 1 1 1 1 1 1 1 4 2 1 3 "Female" 55 "Less than high school" 16 22 1 400 6
1992 2 2 1 1 2 2 2 2 2 2 2 1 2 1 2 "Male" 63 "Less than high school" 23 38 1 NA 5
1992 1 3 4 2 1 1 1 1 1 1 1 4 1 1 4 "Male" 23 "High school" 29 37 1 300 6
1992 3 3 3 1 1 1 1 1 1 1 1 3 1 1 1 "Male" 48 "Less than high school" 40 35 1 300 4
1992 3 3 2 1 1 2 1 2 1 2 2 3 1 1 4 "Female" 64 "Less than high school" 43 32 0 127 1
1992 3 8 2 1 1 2 1 2 1 8 1 8 1 1 2 "Female" 58 "Less than high school" 16 23 0 300 2
1992 3 2 2 1 1 2 1 2 2 2 2 4 1 1 2 "Female" 61 "Less than high school" 32 25 0 76 1
1992 3 2 3 2 1 1 1 1 1 2 8 4 2 1 1 "Male" 32 "Less than high school" 19 31 1 430 5
1992 3 2 2 2 1 1 1 1 1 1 1 3 2 1 3 "Female" 37 "Less than high school" 39 33 1 300 4
1992 2 3 8 3 1 1 1 1 1 2 8 3 2 2 3 "Female" 21 "High school" 43 32 0 330 1
1992 2 3 2 2 1 1 1 1 1 1 1 4 1 1 1 "Male" 34 "Less than high school" 30 39 1 320 3
1992 1 2 2 2 1 1 1 1 1 1 1 4 3 8 3 "Female" 34 "High school" 50 48 0 400 3
1992 4 3 2 2 1 1 1 1 1 2 2 4 2 4 3 "Male" 28 "Less than high school" 56 52 1 300 4
1992 3 8 2 2 1 2 1 8 1 8 8 4 8 1 2 "Female" 72 "Less than high school" 23 38 1 200 2
1992 2 3 3 2 1 1 1 1 1 1 1 4 1 1 1 "Male" 37 "Less than high school" 21 15 1 200 12
1992 2 3 2 1 1 2 1 1 8 2 2 2 1 1 2 "Male" 52 "More than high school" 66 57 1 350 3
1992 3 3 2 2 1 1 1 1 1 1 1 4 1 1 3 "Male" 53 "Less than high school" 45 37 0 200 2
1992 2 8 2 2 1 8 1 8 1 8 8 4 8 4 2 "Male" 51 "Less than high school" 23 18 0 230 3
1992 8 4 3 2 1 2 1 2 1 2 2 4 2 8 4 "Male" 66 "Less than high school" 28 33 1 220 2
1992 3 3 2 2 1 2 1 8 1 2 1 8 1 1 4 "Male" 53 "Less than high school" 20 19 0 200 3
1992 3 2 1 1 1 8 1 8 1 8 2 4 1 1 3 "Female" 42 "Less than high school" 23 38 1 200 6
1992 2 8 1 1 1 1 1 1 1 1 1 4 1 1 3 "Female" 56 "Less than high school" 23 38 1 185 2
1992 1 3 2 2 1 1 1 2 1 2 2 4 4 1 3 "Male" 55 "High school" 27 35 0 260 1
1992 2 2 2 2 1 2 1 2 1 2 2 1 1 1 3 "Female" 77 "Less than high school" 23 38 0 115 1
1992 2 2 2 2 1 2 1 2 2 2 2 1 1 1 3 "Male" 72 "Less than high school" 23 38 1 160 2
1992 1 2 2 2 1 2 1 2 2 2 2 1 1 1 3 "Male" 33 "Less than high school" 30 34 0 65 1
1992 3 3 2 2 1 2 1 2 2 2 2 3 1 1 3 "Female" 32 "Less than high school" 16 21 1 218 5
1992 2 2 3 2 1 1 1 1 1 1 1 4 4 4 2 "Female" 37 "More than high school" 66 57 1 2000 3
1992 2 2 2 2 8 8 8 8 8 8 8 4 1 1 3 "Female" 53 "More than high school" 51 36 1 400 3
1992 2 4 1 1 1 1 1 1 1 1 1 4 3 1 3 "Male" 28 "Less than high school" 21 15 1 200 8
1992 1 4 1 3 1 1 1 1 1 1 1 4 4 4 2 "Female" 40 "Less than high school" 37 32 1 550 4
1992 3 3 2 2 1 1 1 2 1 2 2 4 3 3 3 "Male" 49 "More than high school" 67 66 1 700 2
1992 2 3 2 3 1 2 1 2 8 2 2 4 1 1 2 "Female" 50 "More than high school" 51 49 0 750 1
1992 3 3 2 2 1 1 1 1 1 8 1 4 1 4 2 "Female" 32 "High school" 51 52 1 1500 4
1992 3 4 1 1 1 1 1 1 1 1 1 4 3 2 3 "Male" 35 "Less than high school" 33 34 1 300 4
1992 3 2 1 1 1 2 1 1 2 2 2 3 3 1 1 "Male" 71 "More than high school" 85 73 0 206 1
1992 4 3 1 2 1 2 1 2 1 2 2 4 1 3 3 "Male" 29 "Less than high school" 33 34 0 300 1
1992 4 2 2 1 1 1 1 1 1 1 1 4 3 1 3 "Female" 27 "High school" 16 21 1 400 4
1992 3 2 1 1 1 2 2 2 2 2 2 4 1 1 3 "Male" 62 "More than high school" 64 45 1 500 2
1992 4 4 1 1 1 1 1 1 1 1 1 3 1 1 1 "Male" 48 "Less than high school" 41 43 1 440 4
1992 2 2 3 3 1 2 1 2 1 2 1 4 3 4 2 "Female" 26 "High school" 61 51 1 740 4
1992 4 1 1 1 1 1 1 1 1 1 1 4 2 1 3 "Female" 44 "High school" 43 32 1 160 2
1992 3 2 2 1 1 1 1 1 1 1 1 4 1 1 2 "Male" 63 "High school" 50 49 1 500 2
1992 3 3 2 2 1 1 1 1 1 1 1 4 1 1 1 "Female" 54 "Less than high school" 25 42 1 600 2
1992 2 2 2 1 1 2 1 2 1 2 2 1 1 1 2 "Female" 58 "Less than high school" 29 29 0 400 5
1992 3 3 2 2 1 2 1 2 1 2 1 4 2 2 2 "Female" 52 "More than high school" 88 78 1 154 2
1992 4 2 1 2 1 1 1 2 1 1 1 4 1 4 4 "Female" 38 "High school" 54 49 0 380 3
1992 3 8 3 2 1 8 1 8 1 2 8 4 2 1 3 "Female" 66 "Less than high school" 29 29 0 140 1
1992 3 4 1 4 1 2 1 2 1 2 2 1 1 1 3 "Female" 58 "High school" 56 55 1 600 2
1992 2 2 2 2 1 8 1 1 1 2 2 3 1 4 1 "Female" 64 "Less than high school" 16 22 0 500 5
1992 4 8 4 4 1 8 1 1 1 2 2 4 2 1 3 "Female" 31 "Less than high school" 43 32 1 250 4
1992 2 3 3 2 1 1 1 1 1 1 1 4 8 1 2 "Male" 33 "Less than high school" 45 37 1 600 4
1992 2 3 2 2 1 2 1 2 1 2 2 4 2 1 2 "Male" 71 "Less than high school" 27 20 1 390 3
1992 4 2 1 2 1 2 1 2 1 8 8 3 1 1 2 "Male" 66 "Less than high school" 30 20 1 300 3
1992 2 3 1 2 1 1 1 1 1 1 1 4 1 1 2 "Female" 70 "Less than high school" 27 20 0 82 1
1992 2 2 3 3 2 2 1 2 1 2 2 4 1 1 4 "Female" 38 "Less than high school" 23 38 1 300 7
1992 2 2 2 2 1 1 1 1 1 2 2 3 2 8 2 "Male" 31 "Less than high school" 23 38 1 100 6
1992 3 8 2 2 1 2 8 2 8 8 8 2 1 1 8 "Female" 61 "Less than high school" 23 38 1 30 2
1992 8 8 8 8 8 2 2 2 8 8 2 8 8 8 4 "Female" 75 "Less than high school" 23 38 0 110 1
1992 3 8 1 1 8 8 1 2 2 2 2 8 3 1 2 "Male" 41 "Less than high school" 23 38 1 250 4
1992 2 8 2 1 1 8 1 2 8 8 2 2 1 1 3 "Male" 30 "Less than high school" 23 38 1 30 4
1992 3 2 1 1 1 2 1 1 1 2 2 1 1 4 1 "Female" 76 "Less than high school" 23 38 0 180 3
1992 4 1 1 1 1 2 1 2 1 2 2 3 1 1 1 "Female" 61 "Less than high school" 23 38 0 82 1
1992 4 8 1 1 2 2 2 2 2 2 2 1 1 1 1 "Female" 69 "Less than high school" 23 38 1 240 2
1992 1 3 1 1 1 1 1 1 1 1 2 4 1 3 4 "Male" 44 "Less than high school" 30 31 0 200 4
1992 4 2 3 1 1 2 1 2 1 2 1 4 1 4 4 "Male" 63 "Less than high school" 26 32 0 75 1
1992 2 3 3 3 1 1 1 1 1 1 1 4 1 1 2 "Female" 35 "High school" 23 38 0 300 4
1992 3 8 8 8 8 8 8 8 8 8 8 8 8 8 2 "Female" 63 "Less than high school" 23 40 1 NA 7
1992 3 3 3 3 1 2 1 1 1 8 2 4 1 1 2 "Male" 37 "Less than high school" 29 37 1 800 5
1992 2 3 2 2 1 2 1 2 8 8 2 1 1 1 2 "Female" 44 "Less than high school" 23 38 1 150 4
1992 2 1 1 1 1 2 1 2 2 2 2 4 1 1 2 "Male" 26 "Less than high school" 30 39 1 120 7
1992 2 1 2 1 1 1 1 2 1 2 1 4 1 1 2 "Male" 35 "Less than high school" 23 38 1 150 5
1992 3 2 1 1 2 2 8 8 8 8 2 1 1 1 2 "Female" 70 "Less than high school" 23 38 0 68 1
1992 3 3 2 2 2 2 1 2 2 2 2 1 1 1 3 "Male" 58 "Less than high school" 23 38 1 NA 5
1992 3 3 1 1 1 2 2 2 2 2 2 1 1 1 2 "Male" 34 "Less than high school" 30 39 1 160 5
1992 2 3 2 2 1 2 1 2 1 2 2 1 1 1 2 "Female" 73 "Less than high school" 23 38 0 50 1
1992 3 2 2 2 1 8 1 8 1 1 1 3 1 1 1 "Female" 67 "Less than high school" 27 20 0 80 1
1992 1 3 3 1 2 2 2 2 1 2 2 2 1 4 4 "Male" 33 "Less than high school" 29 31 0 110 2
1992 3 2 2 2 1 1 1 1 1 1 1 4 1 1 4 "Male" 31 "Less than high school" 30 32 1 300 4
1992 3 2 2 2 1 1 1 1 1 8 1 4 1 4 3 "Male" 34 "Less than high school" 41 43 1 450 4
1992 3 3 3 2 1 8 1 2 1 2 2 4 2 2 3 "Female" 30 "High school" 29 31 1 300 4
1992 2 3 2 3 1 1 1 1 1 1 1 4 2 1 3 "Male" 41 "High school" NA NA 1 400 3
1992 2 3 3 3 1 1 1 1 1 1 1 3 1 8 2 "Female" 28 "High school" NA NA 1 200 4
1992 4 3 2 1 1 1 1 2 1 2 1 4 1 4 3 "Female" 38 "More than high school" 43 49 1 400 8
1992 1 3 3 2 1 1 1 1 1 2 2 4 2 4 4 "Male" 25 "High school" 43 32 1 750 6
1992 2 3 3 3 1 1 1 1 1 1 1 4 1 1 2 "Female" 26 "High school" 53 53 1 300 3
1992 3 3 2 2 1 1 1 1 1 1 1 4 2 1 2 "Female" 63 "Less than high school" 53 34 0 56 1
1992 2 3 3 3 1 2 1 2 1 2 2 4 1 1 3 "Female" 63 "Less than high school" 37 24 0 90 1
1992 2 3 3 3 1 2 1 2 1 2 2 4 2 2 3 "Male" 33 "High school" 51 50 1 1000 5
1992 2 3 2 3 1 1 1 1 1 1 1 4 1 2 3 "Male" 26 "More than high school" 60 63 1 400 2
1992 2 2 2 1 1 2 1 1 1 2 2 4 1 1 2 "Male" 45 "Less than high school" 22 24 1 280 4
1992 2 2 1 1 1 2 1 2 1 2 2 4 4 2 3 "Male" 45 "Less than high school" 34 33 1 250 11
1992 3 2 1 1 1 1 1 1 1 1 1 4 1 4 2 "Male" 65 "Less than high school" 27 35 1 260 2
1992 3 8 2 1 2 2 2 2 2 2 2 3 1 1 4 "Male" 50 "Less than high school" 33 42 1 230 2
1992 1 3 2 1 1 2 1 1 1 2 1 4 1 3 4 "Female" 33 "High school" 32 30 1 270 9
1992 2 3 3 2 1 1 1 1 1 1 1 4 1 2 3 "Female" 18 "Less than high school" NA NA 0 360 5
1992 3 2 2 1 1 2 1 2 1 2 2 4 1 1 2 "Female" 52 "Less than high school" NA NA 1 160 2
1992 3 3 2 2 1 1 1 1 1 1 1 4 2 1 8 "Male" 37 "High school" 23 38 1 250 5
1992 2 3 2 2 1 1 1 1 1 1 1 4 1 1 2 "Female" 35 "High school" 23 38 1 250 5
1992 3 3 2 2 1 1 1 1 1 2 2 4 2 1 3 "Male" 41 "Less than high school" 26 32 1 200 5
1992 3 2 2 2 8 2 1 8 8 2 8 8 1 1 1 "Female" 37 "Less than high school" 30 31 1 300 5
1992 3 3 3 2 2 2 8 2 2 2 2 1 1 1 8 "Male" 45 "Less than high school" 29 33 0 200 2
1992 2 2 2 2 1 8 2 8 2 8 1 4 4 8 2 "Female" 44 "Less than high school" 16 23 1 340 7
1992 3 3 2 3 1 1 1 1 1 1 1 4 1 1 2 "Male" 38 "Less than high school" 43 32 1 200 9
1992 3 2 2 2 1 1 1 1 1 1 1 1 1 1 3 "Female" 46 "Less than high school" 23 40 1 250 5
1992 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 "Male" 24 "Less than high school" 33 34 0 350 4
1992 2 3 8 2 1 8 2 2 1 8 8 4 1 1 4 "Male" 54 "Less than high school" 34 38 1 400 5
1992 3 1 2 2 2 2 2 2 1 2 2 4 1 1 2 "Male" 27 "Less than high school" 23 40 1 200 5
1992 2 3 4 2 1 1 1 1 1 1 1 4 4 4 2 "Female" 33 "High school" 51 49 1 260 5
1992 2 2 2 1 1 2 2 2 2 2 2 4 1 1 3 "Female" 44 "High school" 38 44 1 300 4
1992 1 2 3 2 1 8 1 2 1 2 2 4 1 1 3 "Female" 35 "Less than high school" 36 40 1 250 5
1992 3 1 4 1 1 2 1 1 1 2 2 3 3 4 3 "Male" 56 "High school" 56 44 1 450 2
1992 3 2 3 1 2 2 2 2 2 2 2 1 1 1 3 "Male" 33 "Less than high school" 29 34 1 220 6
1992 3 3 2 1 1 1 1 1 1 2 1 2 1 3 1 "Female" 48 "Less than high school" 43 32 1 270 4
1992 4 1 1 1 1 1 1 1 1 1 1 4 3 1 4 "Male" 59 "Less than high school" 38 36 0 250 1
1992 3 2 1 1 1 1 1 1 1 1 1 4 1 1 3 "Male" 56 "High school" 46 46 1 670 2
1992 1 2 3 1 1 1 1 1 1 1 1 4 1 1 4 "Male" 33 "Less than high school" 19 31 1 700 2
1992 4 3 2 2 1 1 1 1 1 1 1 4 1 1 2 "Female" 30 "High school" 51 49 0 250 1
1992 2 3 2 2 1 1 1 1 1 1 1 4 3 4 2 "Female" 48 "More than high school" 43 32 0 150 1
1992 3 3 1 1 1 1 1 1 1 1 1 3 1 1 2 "Female" 35 "High school" 51 45 1 350 4
1993 3 3 2 2 1 1 1 1 1 1 1 4 1 1 3 "Female" 68 "More than high school" 43 44 1 700 2
1993 3 3 1 2 1 1 1 1 1 1 1 3 2 3 2 "Female" 53 "More than high school" 55 46 1 760 2
1993 3 3 2 2 1 1 1 1 1 1 1 3 2 4 2 "Female" 43 "Less than high school" 16 22 0 350 2
1993 3 3 2 1 1 1 1 1 1 2 2 4 1 1 3 "Female" 45 "Less than high school" 16 21 0 180 2
1993 2 3 3 2 1 1 1 1 1 2 2 4 2 1 4 "Male" 34 "High school" 56 46 1 400 4
1993 3 3 2 2 1 1 1 1 1 2 1 4 1 1 4 "Female" 60 "High school" 51 45 0 164 1
1993 3 3 2 3 1 1 1 1 1 1 1 3 3 1 2 "Female" 43 "High school" 54 53 1 850 4
1993 3 2 1 1 1 1 1 1 1 1 1 4 1 4 3 "Male" 33 "Less than high school" 54 49 1 200 3
1993 4 4 1 2 1 1 1 1 1 1 1 4 1 1 1 "Female" 38 "High school" 51 45 1 500 4
1993 4 3 2 2 1 1 1 1 1 1 1 4 1 1 1 "Male" 37 "High school" 29 34 1 600 3
1993 2 3 3 3 1 1 1 1 1 1 1 4 1 4 4 "Female" 18 "High school" NA NA 0 700 4
1993 2 3 2 2 1 1 1 1 1 1 1 4 4 4 4 "Female" 62 "Less than high school" 52 38 0 105 3
1993 1 3 1 2 1 1 1 1 1 2 2 1 3 3 3 "Male" 36 "High school" 50 54 1 320 5
1993 1 3 1 1 1 1 1 1 1 1 1 4 1 2 4 "Female" 47 "High school" 54 53 1 240 3
1993 2 1 2 1 1 1 1 1 1 1 1 2 1 1 3 "Female" 59 "Less than high school" 43 32 0 160 1
1993 3 3 2 2 1 1 1 1 1 1 1 3 4 4 3 "Female" 53 "High school" 55 46 1 485 2
1993 1 3 3 2 1 1 1 1 1 1 1 4 4 4 4 "Female" 68 "More than high school" 51 49 0 180 1
1993 1 1 1 1 1 1 1 1 1 1 1 8 8 8 8 "Male" 67 "Less than high school" 30 31 1 400 2
1993 1 2 1 2 1 1 1 1 1 1 1 4 2 1 4 "Male" 29 "More than high school" 60 63 1 500 4
1993 4 4 2 3 1 1 1 1 1 1 2 3 3 2 4 "Male" 37 "More than high school" 71 51 0 900 2
1993 2 2 2 2 1 1 1 1 1 1 1 3 4 4 4 "Male" 65 "Less than high school" 32 29 1 360 4
1993 1 2 1 1 1 1 1 1 1 8 8 1 1 1 4 "Female" 71 "Less than high school" 30 31 0 105 1
1993 2 3 2 1 1 1 1 1 1 1 1 4 3 1 4 "Female" 60 "High school" 55 49 0 270 1
1993 3 3 2 1 1 1 1 1 1 1 1 4 1 4 3 "Female" 40 "High school" 43 32 1 1200 4
1993 2 4 2 2 1 1 1 1 1 1 1 4 1 4 4 "Male" 53 "High school" 51 49 1 1000 3
1993 2 2 2 1 1 1 1 1 1 1 1 4 4 3 2 "Female" 62 "Less than high school" 29 37 0 180 1
1993 2 3 3 2 1 1 1 1 1 1 1 4 3 2 4 "Female" 48 "High school" 53 34 0 600 2
1993 2 3 3 3 1 1 1 1 1 1 1 4 1 4 4 "Female" 20 "High school" NA NA 1 1500 2
1993 3 2 2 1 1 2 1 8 1 2 2 4 2 2 3 "Male" 46 "More than high school" 45 39 1 800 3
1993 2 1 2 1 1 2 1 2 1 2 2 1 1 1 2 "Female" 58 "High school" 50 49 1 800 2
1993 4 3 1 2 1 1 1 1 1 1 1 4 1 1 3 "Male" 66 "High school" 67 60 1 600 2
1993 2 3 2 3 1 1 1 1 1 1 2 3 2 4 3 "Male" 37 "More than high school" 60 63 1 1000 4
1993 2 2 2 2 1 1 1 1 1 1 1 3 2 2 2 "Male" 46 "More than high school" 56 46 1 800 4
1993 2 3 2 2 1 1 1 1 1 1 1 4 2 4 3 "Female" 32 "More than high school" 43 32 1 1000 5
1993 3 3 2 2 1 1 1 1 1 1 2 4 2 2 2 "Male" 28 "More than high school" 51 52 1 800 2
1993 2 3 3 3 1 1 1 1 1 1 1 4 4 4 4 "Male" 56 "Less than high school" 40 40 1 600 3
1993 4 3 1 1 1 1 1 1 1 8 8 4 1 4 1 "Male" 49 "More than high school" 65 58 1 800 4
1993 4 3 1 1 1 2 1 2 1 8 2 4 2 1 3 "Female" 64 "Less than high school" 20 18 0 180 1
1993 2 3 2 2 1 1 1 1 1 8 8 3 2 1 2 "Male" 38 "More than high school" 56 44 0 800 3
1993 4 3 2 1 1 1 1 1 1 1 1 4 2 1 3 "Male" 64 "Less than high school" 27 20 0 99 1
1993 3 3 2 2 1 1 1 1 1 1 1 4 4 1 8 "Male" 47 "High school" NA NA 0 200 1
1993 3 3 1 2 1 1 1 1 1 1 1 4 4 1 2 "Male" 48 "High school" 28 24 0 200 1
1993 3 3 1 2 1 1 1 1 1 1 1 4 2 2 8 "Female" 61 "High school" 51 45 0 160 1
1993 3 8 2 1 1 1 1 1 1 8 8 8 8 8 2 "Female" 70 "Less than high school" 16 21 1 140 2
1993 1 4 2 3 1 8 1 8 1 2 2 4 2 4 4 "Female" 53 "More than high school" 66 57 1 650 2
1993 2 4 4 4 1 1 1 1 1 2 1 3 2 4 4 "Male" 41 "More than high school" 59 49 1 700 3
1993 2 3 2 3 1 2 1 2 1 2 2 3 1 3 4 "Female" 62 "High school" 19 29 0 210 1
1993 2 3 2 3 1 1 1 1 1 1 1 4 2 3 3 "Male" 61 "High school" 33 42 0 240 1
1993 2 3 3 3 1 2 1 1 1 2 2 4 1 3 4 "Male" 30 "More than high school" 30 31 1 600 3
1993 3 2 1 2 1 1 1 1 1 2 2 4 4 4 1 "Male" 62 "More than high school" 48 46 0 117 1
1993 1 4 3 3 1 2 1 2 1 2 2 4 1 4 4 "Male" 24 "Less than high school" 34 33 0 350 3
1993 1 4 3 3 1 1 1 1 1 1 1 4 4 4 4 "Female" 38 "More than high school" 71 51 1 2000 3
1993 2 2 1 1 1 1 1 1 1 1 1 4 1 4 2 "Female" 42 "High school" 45 39 0 360 2
1993 NA NA NA NA 1 8 1 8 1 8 8 4 2 2 3 "Female" 40 "Less than high school" 52 38 1 500 5
1993 2 4 1 3 1 1 1 1 1 1 1 4 1 4 4 "Male" 39 "More than high school" 88 78 1 700 4
1993 2 3 2 3 1 2 1 2 1 8 2 4 2 2 2 "Female" 20 "High school" NA NA 0 900 4
1993 2 3 3 3 1 2 1 2 1 2 2 2 1 1 3 "Male" 22 "High school" 30 32 0 600 4
1993 2 1 2 1 1 1 1 1 1 1 1 3 2 2 2 "Male" 74 "High school" NA NA 1 400 2
1993 2 3 3 2 1 2 1 1 1 8 2 3 1 1 2 "Female" 70 "More than high school" 77 78 0 650 1
1993 3 2 3 2 1 1 1 1 1 1 1 4 4 1 1 "Male" 60 "High school" 30 32 1 300 2
1993 3 3 2 3 1 1 1 1 1 1 1 4 3 4 4 "Female" 64 "High school" 39 41 1 550 2
1993 2 3 3 2 1 2 1 1 2 2 1 4 2 1 2 "Female" 30 "High school" 38 44 0 250 1
1993 3 3 3 2 1 1 1 1 1 1 1 4 3 4 4 "Male" 64 "More than high school" 54 53 1 1200 3
1993 2 3 2 1 1 1 1 1 1 1 1 4 4 4 2 "Male" 83 "More than high school" 55 49 1 800 2
1993 2 2 2 2 1 1 1 1 1 1 1 4 2 4 2 "Female" 38 "More than high school" 66 57 0 350 2
1993 3 3 2 2 1 8 1 8 1 2 8 3 1 2 2 "Male" 20 "High school" NA NA 0 NA 4
1993 2 3 3 3 1 1 1 1 1 1 1 4 1 4 3 "Male" 38 "High school" 56 43 1 2000 3
1993 3 3 1 1 1 2 1 1 1 2 2 4 1 1 4 "Female" 61 "Less than high school" 32 30 1 600 5
1993 3 3 2 2 1 1 1 1 1 1 1 4 4 1 2 "Male" 39 "High school" 54 46 1 320 5
1993 2 3 3 3 1 2 1 2 8 2 2 4 1 8 2 "Female" 29 "More than high school" 66 62 1 800 5
1993 3 3 1 3 1 1 1 8 1 2 1 4 8 1 3 "Female" 54 "High school" 54 53 1 1000 3
1993 3 3 2 1 2 2 2 2 2 2 2 2 1 1 2 "Male" 49 "More than high school" 69 70 1 1300 3
1993 3 3 1 1 1 1 1 1 1 1 1 4 1 1 2 "Male" 65 "More than high school" 67 66 1 600 4
1993 3 3 2 2 1 1 1 1 1 1 1 2 1 8 2 "Female" 37 "More than high school" 56 55 1 650 4
1993 3 3 2 2 2 2 2 2 2 2 2 1 1 1 2 "Male" 60 "Less than high school" 23 38 0 120 1
1993 3 3 2 2 1 1 1 1 1 1 1 4 3 4 2 "Male" 39 "Less than high school" 20 18 1 500 5
1993 3 2 3 2 1 1 1 1 1 1 1 4 4 4 1 "Female" 32 "Less than high school" 40 38 1 700 7
1993 4 3 2 1 1 1 2 2 1 1 8 4 2 1 3 "Male" 41 "Less than high school" 28 28 1 400 5
1993 1 2 3 3 2 2 1 2 1 2 2 1 1 2 1 "Female" 56 "Less than high school" 40 38 1 410 6
1993 4 3 2 1 2 2 1 2 2 2 2 2 1 1 2 "Female" 37 "High school" 51 45 1 500 7
1993 8 3 3 8 1 1 1 1 1 1 1 4 3 3 2 "Female" 22 "High school" 43 32 1 700 6
1993 2 4 4 4 1 2 1 1 1 1 2 4 2 2 3 "Female" 24 "High school" 38 44 1 700 6
1993 8 2 2 8 1 1 1 1 1 1 1 4 2 3 8 "Female" 26 "Less than high school" 32 30 1 NA 9
1993 2 3 3 3 1 2 1 1 1 2 2 3 1 1 3 "Female" 43 "Less than high school" 24 22 1 480 5
1993 3 3 2 1 1 1 1 1 1 1 8 3 2 1 3 "Female" 54 "Less than high school" 23 38 0 400 2
1993 8 8 8 8 8 2 8 8 8 2 2 1 1 1 2 "Female" 53 "Less than high school" 40 38 1 800 7
1993 3 3 1 2 1 1 1 1 1 2 2 3 1 8 2 "Female" 49 "High school" 38 50 1 500 4
1993 3 3 3 2 2 2 2 2 2 2 2 1 1 1 1 "Female" 45 "High school" 43 32 1 380 4
1993 2 3 3 8 8 2 2 2 2 2 2 3 1 1 2 "Female" 22 "Less than high school" 43 32 1 550 4
